Date,10TC_SCURMON,10TC_S+1MON,10TC_S+2MON,10TC_S+3MON,10TC_S+4MON,10TC_S+5MON,10TC_SCURQ,10TC_S+1Q,10TC_S+2Q,10TC_S+3Q,10TC_S+4Q,10TC_S+1CAL,10TC_S+2CAL,10TC_S+3CAL,10TC_S+4CAL,10TC_S+5CAL,10TC_S+6CAL,10TC_S+7CAL
2016-04-21,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,
2016-06-09,,,,,,,,,,,,,,,,,,
2016-06-10,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,
2016-09-15,,,,,,,,,,,,,,,,,,
2016-09-16,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,
2016-10-03,,,,,,,,,,,,,,,,,,
2016-10-04,,,,,,,,,,,,,,,,,,
2016-10-05,,,,,,,,,,,,,,,,,,
2016-10-06,,,,,,,,,,,,,,,,,,
2016-10-07,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,
2016-10-24,7206.0,7693.0,7231.0,5431.0,5271.0,,7376.0,5296.0,6476.0,6601.0,6871.0,6311.0,7126.0,7521.0,7801.0,8151.0,8441.0,8836.0
2016-10-25,7241.0,7731.0,7351.0,5461.0,5336.0,,7441.0,5376.0,6506.0,6611.0,6896.0,6347.0,7151.0,7481.0,7801.0,8146.0,8446.0,8836.0
2016-10-26,7236.0,7766.0,7351.0,5471.0,5331.0,,7451.0,5386.0,6526.0,6611.0,6886.0,6352.0,7156.0,7481.0,7801.0,8146.0,8446.0,8836.0
2016-10-27,7245.0,7793.0,7363.0,5498.0,5338.0,,7467.0,5388.0,6533.0,6628.0,6888.0,6359.0,7148.0,7481.0,7798.0,8148.0,8448.0,8833.0
2016-10-28,7243.0,7818.0,7388.0,5508.0,5348.0,,7483.0,5398.0,6548.0,6628.0,6893.0,6367.0,7143.0,7478.0,7793.0,8148.0,8448.0,8833.0
2016-10-31,7778.0,7358.0,5478.0,5328.0,5378.0,,7568.0,5395.0,6503.0,6558.0,6898.0,6339.0,7118.0,7468.0,7768.0,8158.0,8448.0,8833.0
2016-11-01,7478.0,7063.0,5308.0,5178.0,5243.0,,7270.0,5243.0,6363.0,6423.0,6763.0,6198.0,7038.0,7448.0,7748.0,8133.0,8443.0,8828.0
2016-11-02,7463.0,7058.0,5353.0,5193.0,5263.0,,7260.0,5270.0,6313.0,6443.0,6833.0,6215.0,7033.0,7443.0,7748.0,8133.0,8443.0,8828.0
2016-11-03,7463.0,7153.0,5408.0,5228.0,5308.0,,7308.0,5314.0,6383.0,6478.0,6933.0,6277.0,7043.0,7438.0,7748.0,8133.0,8433.0,8818.0
2016-11-04,7448.0,7158.0,5413.0,5248.0,5323.0,,7303.0,5328.0,6388.0,6483.0,6928.0,6282.0,7033.0,7438.0,7738.0,8128.0,8433.0,8818.0
2016-11-07,7473.0,7188.0,5458.0,5293.0,5348.0,,7330.0,5366.0,6428.0,6518.0,6968.0,6320.0,7033.0,7433.0,7723.0,8118.0,8423.0,8808.0
2016-11-08,7478.0,7268.0,5518.0,5378.0,5433.0,,7373.0,5443.0,6538.0,6608.0,7018.0,6402.0,7093.0,7443.0,7738.0,8118.0,8423.0,8808.0
2016-11-09,7388.0,7273.0,5558.0,5373.0,5508.0,,7330.0,5479.0,6568.0,6628.0,7013.0,6422.0,7108.0,7443.0,7748.0,8118.0,8423.0,8808.0
2016-11-10,7518.0,7478.0,5723.0,5493.0,5623.0,,7498.0,5613.0,6650.0,6730.0,7090.0,6521.0,7115.0,7430.0,7740.0,8110.0,8415.0,8800.0
2016-11-11,7723.0,7768.0,6028.0,5618.0,5908.0,,7745.0,5851.0,6728.0,6758.0,7083.0,6605.0,7148.0,7473.0,7758.0,8118.0,8403.0,8793.0
2016-11-14,7698.0,7743.0,6018.0,5598.0,5868.0,,7720.0,5828.0,6598.0,6638.0,6923.0,6497.0,7128.0,7468.0,7748.0,8108.0,8398.0,8788.0
2016-11-15,7680.0,8033.0,6270.0,5770.0,6013.0,,7857.0,6018.0,6648.0,6668.0,6908.0,6560.0,7158.0,7478.0,7758.0,8108.0,8398.0,8788.0
2016-11-16,7765.0,8490.0,6650.0,5940.0,6213.0,,8128.0,6268.0,6783.0,6753.0,6973.0,6694.0,7293.0,7593.0,7823.0,8183.0,8483.0,8843.0
2016-11-17,7780.0,8480.0,6820.0,6038.0,6285.0,,8130.0,6381.0,6723.0,6713.0,6913.0,6683.0,7248.0,7583.0,7848.0,8268.0,8508.0,8858.0
2016-11-18,7850.0,8600.0,6890.0,6070.0,6280.0,,8225.0,6413.0,6658.0,6543.0,6818.0,6608.0,7208.0,7548.0,7848.0,8268.0,8508.0,8858.0
2016-11-21,7790.0,8520.0,6800.0,5900.0,6100.0,,8155.0,6267.0,6368.0,6378.0,6633.0,6411.0,7133.0,7473.0,7768.0,8118.0,8458.0,8808.0
2016-11-22,7835.0,8510.0,6800.0,5870.0,6050.0,,8173.0,6240.0,6318.0,6358.0,6603.0,6380.0,7138.0,7483.0,7768.0,8118.0,8458.0,8808.0
2016-11-23,7810.0,8570.0,6820.0,5880.0,6050.0,,8190.0,6250.0,6320.0,6343.0,6623.0,6384.0,7133.0,7488.0,7768.0,8108.0,8463.0,8813.0
2016-11-24,7770.0,8520.0,6740.0,5780.0,5960.0,,8145.0,6160.0,6285.0,6353.0,6658.0,6364.0,7093.0,7488.0,7758.0,8108.0,8463.0,8813.0
2016-11-25,7790.0,8520.0,6780.0,5780.0,5973.0,,8155.0,6178.0,6295.0,6388.0,6693.0,6389.0,7103.0,7498.0,7778.0,8113.0,8473.0,8813.0
2016-11-28,7845.0,8750.0,6950.0,5930.0,6055.0,,8298.0,6312.0,6480.0,6508.0,6833.0,6533.0,7213.0,7583.0,7863.0,8163.0,8483.0,8833.0
2016-11-29,7865.0,9000.0,7220.0,6020.0,6090.0,,8433.0,6443.0,6650.0,6613.0,6993.0,6675.0,7308.0,7673.0,7933.0,8218.0,8523.0,8873.0
2016-11-30,9300.0,7500.0,6320.0,6370.0,6520.0,,9300.0,6730.0,6853.0,6723.0,6933.0,6810.0,7348.0,7653.0,7983.0,8258.0,8613.0,8883.0
2016-12-01,9320.0,7520.0,6350.0,6390.0,6470.0,,9320.0,6753.0,6833.0,6678.0,6918.0,6795.0,7368.0,7663.0,7993.0,8268.0,8623.0,8893.0
2016-12-02,9400.0,7660.0,6370.0,6420.0,6510.0,,9400.0,6816.0,6828.0,6678.0,6908.0,6807.0,7358.0,7663.0,8003.0,8278.0,8633.0,8908.0
2016-12-05,9530.0,7880.0,6520.0,6590.0,6640.0,,9530.0,6997.0,7000.0,6848.0,7088.0,6983.0,7483.0,7728.0,8063.0,8328.0,8678.0,8933.0
2016-12-06,9450.0,7780.0,6370.0,6420.0,6565.0,,9450.0,6857.0,6900.0,6758.0,7023.0,6884.0,7433.0,7703.0,8043.0,8443.0,8688.0,8933.0
2016-12-07,9430.0,7560.0,6190.0,6240.0,6445.0,,9430.0,6663.0,6700.0,6603.0,6858.0,6706.0,7363.0,7653.0,8043.0,8433.0,8698.0,8933.0
2016-12-08,9395.0,7350.0,5930.0,5975.0,6330.0,,9395.0,6418.0,6500.0,6448.0,6683.0,6512.0,7273.0,7578.0,7808.0,8323.0,8608.0,8838.0
2016-12-09,9405.0,7380.0,5930.0,5995.0,6380.0,,9405.0,6435.0,6498.0,6413.0,6643.0,6497.0,7258.0,7578.0,8008.0,8333.0,8608.0,8838.0
2016-12-12,9465.0,7510.0,6000.0,6103.0,6453.0,,9465.0,6538.0,6588.0,6493.0,6743.0,6590.0,7313.0,7628.0,8048.0,8383.0,8648.0,8923.0
2016-12-13,9490.0,7570.0,6020.0,6140.0,6503.0,,9490.0,6577.0,6613.0,6548.0,6808.0,6637.0,7323.0,7628.0,8013.0,8393.0,8653.0,8923.0
2016-12-14,9500.0,7410.0,5860.0,5970.0,6423.0,,9500.0,6413.0,6568.0,6503.0,6818.0,6576.0,7308.0,7628.0,8043.0,8383.0,8663.0,8953.0
2016-12-15,9500.0,7420.0,5910.0,6050.0,6470.0,,9500.0,6460.0,6603.0,6518.0,6848.0,6607.0,7388.0,7638.0,8043.0,8383.0,8673.0,8963.0
2016-12-16,9560.0,7470.0,5960.0,6090.0,6533.0,,9560.0,6507.0,6643.0,6579.0,6923.0,6663.0,7433.0,7653.0,8053.0,8393.0,8683.0,8973.0
2016-12-19,9510.0,7460.0,5930.0,6070.0,6490.0,,9510.0,6487.0,6620.0,6550.0,6890.0,6637.0,7410.0,7640.0,8040.0,8390.0,8670.0,8970.0
2016-12-20,9510.0,7450.0,5940.0,6060.0,6490.0,,9510.0,6483.0,6613.0,6543.0,6873.0,6628.0,7403.0,7633.0,8033.0,8393.0,8673.0,8973.0
2016-12-21,9510.0,7510.0,6020.0,6145.0,6520.0,,9510.0,6558.0,6665.0,6573.0,6913.0,6677.0,7423.0,7643.0,8038.0,8393.0,8683.0,8973.0
2016-12-22,9550.0,7560.0,6020.0,6165.0,6530.0,,9550.0,6582.0,6665.0,6570.0,6930.0,6687.0,7418.0,7653.0,8048.0,8393.0,8683.0,8973.0
2016-12-23,7600.0,6160.0,6300.0,6600.0,6610.0,,6687.0,6715.0,6600.0,6940.0,6980.0,7435.0,7720.0,8060.0,8430.0,8710.0,8980.0,9150.0
2017-01-03,7750.0,6560.0,6745.0,6910.0,6900.0,,7018.0,7030.0,6850.0,7160.0,6960.0,7550.0,7750.0,8090.0,8440.0,8720.0,8990.0,9190.0
2017-01-04,7660.0,6510.0,6740.0,6880.0,6910.0,,6970.0,7040.0,6930.0,7190.0,6980.0,7490.0,7760.0,8090.0,8440.0,8720.0,8990.0,9190.0
2017-01-05,7630.0,6530.0,6710.0,6870.0,6890.0,,6957.0,7030.0,7055.0,7410.0,6890.0,7480.0,7730.0,8010.0,8340.0,8650.0,8920.0,9120.0
2017-01-06,7570.0,6540.0,6760.0,6890.0,6900.0,,6957.0,7030.0,7045.0,7440.0,6910.0,7490.0,7730.0,8020.0,8360.0,8650.0,8920.0,9120.0
2017-01-09,7600.0,6550.0,6780.0,6910.0,6910.0,,6977.0,7020.0,7000.0,7430.0,6920.0,7460.0,7710.0,8000.0,8350.0,8640.0,8910.0,9110.0
2017-01-10,7720.0,6690.0,6890.0,7020.0,7040.0,,7100.0,7150.0,7095.0,7470.0,7010.0,7550.0,7770.0,8080.0,8420.0,8720.0,9000.0,9190.0
2017-01-11,7770.0,6790.0,6970.0,7060.0,7100.0,,7176.0,7220.0,7145.0,7500.0,7020.0,7560.0,7790.0,8090.0,8430.0,8730.0,9010.0,9200.0
2017-01-12,7670.0,6630.0,6880.0,6970.0,7050.0,,7060.0,7150.0,7070.0,7440.0,6980.0,7540.0,7770.0,8060.0,8440.0,8730.0,9010.0,9200.0
2017-01-13,7660.0,6600.0,6860.0,6950.0,7050.0,,7040.0,7130.0,7045.0,7430.0,6960.0,7530.0,7770.0,8060.0,8445.0,8730.0,9010.0,9200.0
2017-01-16,7670.0,6620.0,6920.0,7030.0,7090.0,,7070.0,7180.0,7100.0,7490.0,6980.0,7570.0,7770.0,8050.0,8430.0,8710.0,9020.0,9200.0
2017-01-17,7650.0,6680.0,7020.0,7110.0,7160.0,,7117.0,7250.0,7160.0,7550.0,7000.0,7590.0,7820.0,8075.0,8445.0,8735.0,9010.0,9205.0
2017-01-18,7665.0,6905.0,7310.0,7310.0,7260.0,,7293.0,7440.0,7350.0,7860.0,7090.0,7850.0,8035.0,8175.0,8495.0,8790.0,9050.0,9220.0
2017-01-19,7655.0,6970.0,7300.0,7400.0,7330.0,,7308.0,7510.0,7410.0,7945.0,7140.0,7920.0,8085.0,8190.0,8505.0,8790.0,9065.0,9220.0
2017-01-20,7700.0,7220.0,7515.0,7570.0,7560.0,,7479.0,7865.0,7615.0,8125.0,7220.0,8080.0,8195.0,8270.0,8530.0,8810.0,9070.0,9230.0
2017-01-23,7680.0,7095.0,7465.0,7480.0,7430.0,,7413.0,7690.0,7470.0,8045.0,7180.0,8060.0,8175.0,8280.0,8530.0,8800.0,9070.0,9220.0
2017-01-24,7630.0,7070.0,7325.0,7450.0,7430.0,,7342.0,7710.0,7470.0,8020.0,7180.0,8055.0,8195.0,8320.0,8535.0,8790.0,9070.0,9220.0
2017-01-25,7655.0,7090.0,7370.0,7470.0,7450.0,,7372.0,7690.0,7460.0,8020.0,7160.0,8055.0,8235.0,8360.0,8575.0,8830.0,9110.0,9260.0
2017-01-26,7645.0,7070.0,7360.0,7675.0,7460.0,,7358.0,7675.0,7485.0,8030.0,7170.0,8090.0,8225.0,8395.0,8595.0,8840.0,9120.0,9260.0
2017-01-27,7625.0,6970.0,7265.0,7610.0,7420.0,,7287.0,7570.0,7450.0,8030.0,7140.0,8040.0,8215.0,8390.0,8590.0,8840.0,9120.0,9260.0
2017-01-30,7620.0,6930.0,7235.0,7580.0,7400.0,,7262.0,7565.0,7425.0,8010.0,7140.0,8030.0,8245.0,8425.0,8605.0,8840.0,9120.0,9260.0
2017-01-31,6875.0,7155.0,7595.0,7465.0,7590.0,,7015.0,7550.0,7425.0,7990.0,7160.0,8050.0,8340.0,8505.0,8635.0,8850.0,9130.0,9270.0
2017-02-01,7020.0,7440.0,7810.0,7685.0,7750.0,,7230.0,7748.0,7630.0,8150.0,7240.0,8210.0,8410.0,8615.0,8710.0,8885.0,9150.0,9290.0
2017-02-02,6950.0,7420.0,7855.0,7700.0,7770.0,,7185.0,7775.0,7635.0,8185.0,7230.0,8195.0,8495.0,8620.0,8720.0,8895.0,9185.0,9290.0
2017-02-03,7085.0,7555.0,7905.0,7765.0,7790.0,,7320.0,7820.0,7725.0,8240.0,7260.0,8340.0,8570.0,8680.0,8750.0,8930.0,9205.0,9300.0
2017-02-06,7080.0,7600.0,7900.0,7820.0,7820.0,,7340.0,7847.0,7735.0,8240.0,7390.0,8340.0,8610.0,8740.0,8810.0,8960.0,9205.0,9310.0
2017-02-07,6890.0,7380.0,7700.0,7685.0,7680.0,,7135.0,7688.0,7580.0,8030.0,7340.0,8230.0,8555.0,8705.0,8783.0,8960.0,9200.0,9300.0
2017-02-08,6960.0,7420.0,7800.0,7740.0,7750.0,,7190.0,7763.0,7645.0,8055.0,7380.0,8290.0,8590.0,8720.0,8800.0,8970.0,9200.0,9300.0
2017-02-09,7070.0,7700.0,7990.0,7880.0,7870.0,,7385.0,7913.0,7795.0,8300.0,7400.0,8385.0,8630.0,8760.0,8840.0,9010.0,9215.0,9320.0
2017-02-10,7240.0,7900.0,8250.0,8160.0,8190.0,,7570.0,8200.0,8065.0,8500.0,7520.0,8485.0,8650.0,8780.0,8870.0,9030.0,9258.0,9350.0
2017-02-13,7275.0,8020.0,8320.0,8210.0,8240.0,,7648.0,8257.0,8170.0,8590.0,7530.0,8505.0,8660.0,8780.0,8910.0,9080.0,9273.0,9370.0
2017-02-14,7080.0,7890.0,8235.0,8150.0,8220.0,,7485.0,8202.0,8080.0,8495.0,7470.0,8495.0,8650.0,8770.0,8900.0,9080.0,9273.0,9370.0
2017-02-15,7140.0,8020.0,8385.0,8310.0,8390.0,,7580.0,8362.0,8195.0,8585.0,7500.0,8520.0,8680.0,8800.0,8920.0,9090.0,9285.0,9375.0
2017-02-16,7240.0,8340.0,8615.0,8510.0,8630.0,,7790.0,8585.0,8360.0,8705.0,7570.0,8790.0,8840.0,8975.0,9060.0,9210.0,9340.0,9430.0
2017-02-17,7280.0,8820.0,8840.0,8740.0,8850.0,,8050.0,8810.0,8620.0,8935.0,7710.0,8930.0,8980.0,9030.0,9175.0,9310.0,9420.0,9510.0
2017-02-20,7355.0,9015.0,9055.0,8860.0,8955.0,,8185.0,8957.0,8665.0,9070.0,7800.0,9040.0,9100.0,9160.0,9255.0,9380.0,9490.0,9570.0
2017-02-21,7380.0,9215.0,9275.0,9040.0,9150.0,,8298.0,9155.0,8755.0,9135.0,7900.0,9160.0,9150.0,9220.0,9305.0,9400.0,9530.0,9610.0
2017-02-22,7410.0,9325.0,9420.0,9130.0,9240.0,,8368.0,9263.0,8815.0,9175.0,7950.0,9160.0,9150.0,9240.0,9350.0,9450.0,9550.0,9650.0
2017-02-23,7440.0,9470.0,9565.0,9300.0,9410.0,,8455.0,9425.0,8940.0,9255.0,8000.0,9180.0,9250.0,9370.0,9475.0,9575.0,9640.0,9740.0
2017-02-24,7469.0,9569.0,9713.0,9406.0,9538.0,,8519.0,9552.0,8931.0,9244.0,8000.0,9188.0,9394.0,9519.0,9613.0,9700.0,9731.0,9825.0
2017-02-27,7414.0,9315.0,9475.0,9265.0,9380.0,,8365.0,9373.0,8795.0,9095.0,7940.0,9080.0,9360.0,9520.0,9600.0,9685.0,9730.0,9840.0
2017-02-28,9445.0,9635.0,9360.0,9530.0,9230.0,,9445.0,9508.0,8880.0,9190.0,8010.0,9160.0,9420.0,9570.0,9660.0,9745.0,9790.0,9900.0
2017-03-01,9590.0,9785.0,9490.0,9640.0,9440.0,,9590.0,9638.0,8980.0,9275.0,8080.0,9240.0,9480.0,9630.0,9730.0,9805.0,9830.0,9950.0
2017-03-02,9460.0,9630.0,9410.0,9550.0,9390.0,,9460.0,9530.0,8900.0,9255.0,8070.0,9190.0,9440.0,9590.0,9715.0,9790.0,9830.0,9940.0
2017-03-03,9450.0,9585.0,9400.0,9525.0,9390.0,,9450.0,9503.0,8890.0,9225.0,8060.0,9220.0,9450.0,9590.0,9725.0,9805.0,9845.0,9950.0
2017-03-06,9595.0,9750.0,9560.0,9680.0,9560.0,,9595.0,9663.0,9065.0,9330.0,8140.0,9300.0,9530.0,9675.0,9820.0,9880.0,9945.0,10045.0
2017-03-07,9505.0,9645.0,9440.0,9560.0,9470.0,,9505.0,9548.0,8940.0,9210.0,8060.0,9175.0,9465.0,9640.0,9790.0,9850.0,9910.0,10020.0
2017-03-08,9410.0,9535.0,9295.0,9380.0,9340.0,,9410.0,9403.0,8775.0,9070.0,8000.0,9100.0,9410.0,9580.0,9730.0,9800.0,9915.0,10020.0
2017-03-09,9490.0,9570.0,9340.0,9420.0,9390.0,,9490.0,9443.0,8805.0,9120.0,8030.0,9110.0,9465.0,9605.0,9765.0,9825.0,9910.0,10020.0
2017-03-10,9460.0,9530.0,9300.0,9390.0,9370.0,,9460.0,9407.0,8785.0,9120.0,8030.0,9110.0,9465.0,9605.0,9765.0,9825.0,9910.0,10020.0
2017-03-13,9405.0,9415.0,9245.0,9310.0,9280.0,,9405.0,9323.0,8660.0,9030.0,7970.0,9020.0,9450.0,9615.0,9765.0,9835.0,9910.0,10010.0
2017-03-14,9390.0,9390.0,9210.0,9270.0,9210.0,,9390.0,9290.0,8600.0,9000.0,7940.0,8980.0,9430.0,9615.0,9740.0,9835.0,9910.0,10010.0
2017-03-15,9380.0,9300.0,9090.0,9200.0,9130.0,,9380.0,9197.0,8620.0,8995.0,7910.0,8980.0,9420.0,9615.0,9740.0,9835.0,9920.0,10020.0
2017-03-16,9380.0,9380.0,9220.0,9240.0,9140.0,,9380.0,9280.0,8665.0,9060.0,7910.0,9045.0,9415.0,9625.0,9755.0,9840.0,9940.0,10040.0
2017-03-17,9400.0,9480.0,9260.0,9285.0,9180.0,,9400.0,9342.0,8690.0,9090.0,7920.0,9045.0,9405.0,9625.0,9760.0,9840.0,9940.0,10040.0
2017-03-20,9410.0,9500.0,9295.0,9325.0,9190.0,,9410.0,9373.0,8700.0,9110.0,7940.0,9060.0,9395.0,9615.0,9745.0,9840.0,9940.0,10040.0
2017-03-21,9490.0,9880.0,9650.0,9590.0,9460.0,,9490.0,9707.0,9050.0,9460.0,8010.0,9160.0,9460.0,9660.0,9775.0,9860.0,9950.0,10050.0
2017-03-22,9490.0,9980.0,9760.0,9730.0,9580.0,,9490.0,9823.0,9110.0,9560.0,8000.0,9200.0,9460.0,9650.0,9775.0,9850.0,9950.0,10050.0
2017-03-23,9530.0,10330.0,10130.0,9950.0,9730.0,,9530.0,10137.0,9440.0,9710.0,8110.0,9345.0,9540.0,9670.0,9810.0,9890.0,9980.0,10080.0
2017-03-24,9530.0,10340.0,10180.0,9990.0,9800.0,,9530.0,10170.0,9560.0,9780.0,8140.0,9355.0,9550.0,9670.0,9810.0,9890.0,9980.0,10060.0
2017-03-27,9530.0,10140.0,9990.0,9910.0,9740.0,,9530.0,10013.0,9500.0,9690.0,8100.0,9325.0,9540.0,9655.0,9800.0,9890.0,9985.0,10080.0
2017-03-28,9480.0,10030.0,9945.0,9850.0,9710.0,,9480.0,9942.0,9415.0,9605.0,8030.0,9235.0,9490.0,9630.0,9790.0,9900.0,9980.0,10080.0
2017-03-29,9530.0,9960.0,9915.0,9830.0,9700.0,,9530.0,9902.0,9460.0,9685.0,8030.0,9240.0,9450.0,9620.0,9790.0,9900.0,9980.0,10080.0
2017-03-30,9470.0,9840.0,9875.0,9780.0,9630.0,,9470.0,9832.0,9400.0,9690.0,8030.0,9230.0,9450.0,9640.0,9820.0,9920.0,10000.0,10100.0
2017-03-31,9860.0,10015.0,9810.0,9680.0,9530.0,,9895.0,9450.0,9820.0,8120.0,9090.0,9320.0,9500.0,9680.0,9850.0,9940.0,10030.0,10120.0
2017-04-03,9830.0,10010.0,9820.0,9660.0,9550.0,,9887.0,9500.0,9760.0,8080.0,9280.0,9330.0,9525.0,9690.0,9850.0,9935.0,10010.0,10100.0
2017-04-04,9770.0,9990.0,9840.0,9670.0,9520.0,,9867.0,9480.0,9750.0,8070.0,9350.0,9310.0,9550.0,9690.0,9860.0,9950.0,10025.0,10100.0
2017-04-05,9830.0,10150.0,9940.0,9800.0,9640.0,,9973.0,9630.0,9850.0,8190.0,9400.0,9410.0,9580.0,9730.0,9900.0,10000.0,10045.0,10120.0
2017-04-06,10070.0,10410.0,10340.0,10060.0,9780.0,,10273.0,9910.0,10200.0,8550.0,9720.0,9620.0,9700.0,9800.0,9950.0,10030.0,10075.0,10150.0
